station,event_id,model,horizon_hours,severe_hours,event_MAE,event_mean_residual,prediction_at_peak,residual_at_peak,abs_error_at_peak,underpredicted_peak,predicted_severe_at_first_severe_hour,predicted_severe_hours
Dongsi,18,GRU_R1,6,3,122.634099,122.634099,139.67038,138.32962,138.32962,true,false,0
Dongsi,18,GRU_R1,12,3,129.002907,129.002907,132.560074,145.439926,145.439926,true,false,0
Dongsi,18,GRU_R1,24,3,87.485062,87.485062,200.473724,77.526276,77.526276,true,false,0
Dongsi,18,B0,1,3,20.666667,12.666667,254.0,24.0,24.0,true,false,2
Dongsi,18,B0,6,3,87.333333,87.333333,176.0,102.0,102.0,true,false,0
Dongsi,18,B0,12,3,80.333333,80.333333,186.0,92.0,92.0,true,false,0
Dongsi,18,B0,24,3,46.0,46.0,253.0,25.0,25.0,true,false,1
Dongsi,19,B3_R2,1,9,14.043535,3.202905,310.370972,1.629028,1.629028,true,false,8
Dongsi,19,B3_R2,6,9,56.562839,56.562839,248.391449,63.608551,63.608551,true,false,1
Dongsi,19,B3_R2,12,9,127.427994,127.427994,171.211395,140.788605,140.788605,true,false,0
Dongsi,19,B3_R2,24,9,186.375134,186.375134,93.432343,218.567657,218.567657,true,false,0
Dongsi,19,GRU_R1,1,9,14.312212,6.713484,293.501465,18.498535,18.498535,true,false,8
Dongsi,19,GRU_R1,6,9,62.476464,56.711992,253.0327,58.9673,58.9673,true,false,3
Dongsi,19,GRU_R1,12,9,108.994459,108.994459,194.914612,117.085388,117.085388,true,false,0
Dongsi,19,GRU_R1,24,9,143.107188,143.107188,138.219574,173.780426,173.780426,true,false,0
Dongsi,19,B0,1,9,18.444444,4.222222,311.0,1.0,1.0,true,false,8
Dongsi,19,B0,6,9,70.333333,62.777778,252.0,60.0,60.0,true,false,3
Dongsi,19,B0,12,9,123.333333,123.333333,187.0,125.0,125.0,true,false,0
Dongsi,19,B0,24,9,163.333333,163.333333,123.0,189.0,189.0,true,false,0
Dongsi,20,B3_R2,1,2,10.521095,10.521095,271.133698,3.866302,3.866302,true,true,2
Dongsi,20,B3_R2,6,2,48.334465,48.334465,228.071899,46.928101,46.928101,true,false,0
Dongsi,20,B3_R2,12,2,79.792915,79.792915,197.633408,77.366592,77.366592,true,false,0
Dongsi,20,B3_R2,24,2,184.671062,184.671062,92.563934,182.436066,182.436066,true,false,0
Dongsi,20,GRU_R1,1,2,13.129822,13.129822,268.147705,6.852295,6.852295,true,true,2
Dongsi,20,GRU_R1,6,2,41.707802,41.707802,231.115555,43.884445,43.884445,true,false,0
Dongsi,20,GRU_R1,12,2,21.900734,21.900734,249.184784,25.815216,25.815216,true,true,2
Dongsi,20,GRU_R1,24,2,122.90799,122.90799,147.913071,127.086929,127.086929,true,false,0
Dongsi,20,B0,1,2,15.5,15.5,270.0,5.0,5.0,true,false,1
Dongsi,20,B0,6,2,29.5,29.5,238.0,37.0,37.0,true,true,1
Dongsi,20,B0,12,2,11.0,-11.0,285.0,-10.0,10.0,false,true,2
Dongsi,20,B0,24,2,135.0,135.0,141.0,134.0,134.0,true,false,0
Dongsi,21,B3_R2,1,2,64.133156,51.594063,226.272781,115.727219,115.727219,true,false,1
Dongsi,21,B3_R2,6,2,92.267075,92.267075,246.251587,95.748413,95.748413,true,true,2
Dongsi,21,B3_R2,12,2,135.123871,135.123871,208.829422,133.170578,133.170578,true,false,0
Dongsi,21,B3_R2,24,2,242.433983,242.433983,96.28154,245.71846,245.71846,true,false,0
Dongsi,21,GRU_R1,1,2,84.200142,84.200142,223.961685,118.038315,118.038315,true,false,1
Dongsi,21,GRU_R1,6,2,85.814819,85.814819,245.832367,96.167633,96.167633,true,true,2
Dongsi,21,GRU_R1,12,2,111.961418,111.961418,231.953766,110.046234,110.046234,true,false,0
Dongsi,21,GRU_R1,24,2,164.564934,164.564934,174.053284,167.946716,167.946716,true,false,0
Dongsi,21,B0,1,2,61.5,56.5,224.0,118.0,118.0,true,false,1
Dongsi,21,B0,6,2,82.5,82.5,244.0,98.0,98.0,true,false,1
Dongsi,21,B0,12,2,79.0,79.0,273.0,69.0,69.0,true,true,2
Dongsi,21,B0,24,2,151.5,151.5,186.0,156.0,156.0,true,false,0
Dongsi,22,B3_R2,1,4,38.644161,3.772991,231.413132,68.586868,68.586868,true,false,3
Dongsi,22,B3_R2,6,4,27.667534,-16.849312,324.635681,-24.635681,24.635681,false,true,4
Dongsi,22,B3_R2,12,4,56.202759,56.202759,201.796143,98.203857,98.203857,true,false,0
Dongsi,22,B3_R2,24,4,120.39127,120.39127,137.74855,162.25145,162.25145,true,false,0
Dongsi,22,GRU_R1,1,4,36.010693,22.820965,224.322235,75.677765,75.677765,true,false,2
Dongsi,22,GRU_R1,6,4,31.678902,19.483894,275.599091,24.400909,24.400909,true,true,2
Dongsi,22,GRU_R1,12,4,32.290596,25.967842,242.642426,57.357574,57.357574,true,false,2
Dongsi,22,GRU_R1,24,4,17.288216,6.283028,256.750946,43.249054,43.249054,true,true,4
Dongsi,22,B0,1,4,40.25,12.75,219.0,81.0,81.0,true,false,3
Dongsi,22,B0,6,4,53.25,-13.75,342.0,-42.0,42.0,false,true,2
Dongsi,22,B0,12,4,26.0,2.0,244.0,56.0,56.0,true,false,3
Dongsi,22,B0,24,4,32.75,-14.75,264.0,36.0,36.0,true,true,4
Dongsi,23,B3_R2,1,4,30.110935,21.954594,265.006744,17.993256,17.993256,true,false,3
Dongsi,23,B3_R2,6,4,45.041409,45.041409,237.013474,45.986526,45.986526,true,false,0
Dongsi,23,B3_R2,12,4,60.965256,60.965256,205.607559,77.392441,77.392441,true,false,0
Dongsi,23,B3_R2,24,4,119.318069,119.318069,145.579514,137.420486,137.420486,true,false,0
Dongsi,23,GRU_R1,1,4,30.2612,30.2612,247.718079,35.281921,35.281921,true,false,3
Dongsi,23,GRU_R1,6,4,43.02092,43.02092,238.178162,44.821838,44.821838,true,false,0
Dongsi,23,GRU_R1,12,4,51.711987,51.711987,212.011383,70.988617,70.988617,true,true,1
Dongsi,23,GRU_R1,24,4,45.840218,45.840218,224.123138,58.876862,58.876862,true,false,0
Dongsi,23,B0,1,4,26.75,16.75,273.0,10.0,10.0,true,false,3
Dongsi,23,B0,6,4,17.5,17.5,270.0,13.0,13.0,true,true,3
Dongsi,23,B0,12,4,60.25,21.25,216.0,67.0,67.0,true,true,1
Dongsi,23,B0,24,4,28.25,28.25,235.0,48.0,48.0,true,true,1
Dongsi,24,B3_R2,1,18,10.193371,5.281709,306.878754,9.121246,9.121246,true,false,17
Dongsi,24,B3_R2,6,18,52.484584,52.484584,215.46756,100.53244,100.53244,true,false,7
Dongsi,24,B3_R2,12,18,144.505279,144.505279,105.481018,210.518982,210.518982,true,false,0
Dongsi,24,B3_R2,24,18,203.582127,203.582127,71.157097,244.842903,244.842903,true,false,0
Dongsi,24,GRU_R1,1,18,17.619842,17.410474,283.785278,32.214722,32.214722,true,true,18
Dongsi,24,GRU_R1,6,18,39.164853,39.164853,248.057739,67.942261,67.942261,true,false,13
Dongsi,24,GRU_R1,12,18,72.556982,72.556982,198.564941,117.435059,117.435059,true,false,6
Dongsi,24,GRU_R1,24,18,134.149757,134.149757,137.000473,178.999527,178.999527,true,false,0
Dongsi,24,B0,1,18,11.333333,2.111111,315.0,1.0,1.0,true,false,17
Dongsi,24,B0,6,18,36.555556,25.111111,229.0,87.0,87.0,true,false,12
Dongsi,24,B0,12,18,65.222222,55.777778,213.0,103.0,103.0,true,false,6
Dongsi,24,B0,24,18,114.333333,114.333333,153.0,163.0,163.0,true,false,0
Dongsi,25,B3_R2,1,27,17.71721,3.760525,316.355164,28.644836,28.644836,true,true,27
Dongsi,25,B3_R2,6,27,58.889177,56.97816,235.567337,109.432663,109.432663,true,false,12
Dongsi,25,B3_R2,12,27,130.39463,130.39463,134.617172,210.382828,210.382828,true,false,0
Dongsi,25,B3_R2,24,27,176.778796,176.778796,66.84729,278.15271,278.15271,true,false,0
Dongsi,25,GRU_R1,1,27,18.33219,13.016806,300.705444,44.294556,44.294556,true,true,27
Dongsi,25,GRU_R1,6,27,50.437275,47.566572,243.828033,101.171967,101.171967,true,false,19
Dongsi,25,GRU_R1,12,27,82.915418,82.088089,254.420456,90.579544,90.579544,true,false,12
Dongsi,25,GRU_R1,24,27,128.446827,128.446827,216.710922,128.289078,128.289078,true,false,1
Dongsi,25,B0,1,27,16.37037,0.222222,313.0,32.0,32.0,true,false,26
Dongsi,25,B0,6,27,50.407407,31.074074,249.0,96.0,96.0,true,false,21
Dongsi,25,B0,12,27,73.666667,56.037037,293.0,52.0,52.0,true,false,15
Dongsi,25,B0,24,27,120.777778,118.333333,241.0,104.0,104.0,true,false,3
Dongsi,26,B3_R2,1,2,4.208817,4.208817,253.979095,4.020905,4.020905,true,true,2
Dongsi,26,B3_R2,6,2,57.165314,-57.165314,306.822845,-48.822845,48.822845,false,true,2
Dongsi,26,B3_R2,12,2,88.808754,88.808754,154.890945,103.109055,103.109055,true,false,0
Dongsi,26,B3_R2,24,2,137.948662,137.948662,116.954315,141.045685,141.045685,true,false,0
Dongsi,26,GRU_R1,1,2,12.113541,12.113541,243.637482,14.362518,14.362518,true,false,0
Dongsi,26,GRU_R1,6,2,38.271103,-38.271103,287.603912,-29.603912,29.603912,false,true,2
Dongsi,26,GRU_R1,12,2,12.281364,12.281364,241.714157,16.285843,16.285843,true,false,0
Dongsi,26,GRU_R1,24,2,4.636383,-4.636383,261.33374,-3.33374,3.33374,false,true,2
Dongsi,26,B0,1,2,8.0,8.0,249.0,9.0,9.0,true,false,1
Dongsi,26,B0,6,2,91.0,-91.0,344.0,-86.0,86.0,false,true,2
Dongsi,26,B0,12,2,4.0,-4.0,266.0,-8.0,8.0,false,true,2
Dongsi,26,B0,24,2,55.5,-55.5,313.0,-55.0,55.0,false,true,2
Dongsi,27,B3_R2,1,3,11.407583,5.995982,249.046524,10.953476,10.953476,true,false,2
Dongsi,27,B3_R2,6,3,11.754934,4.738047,248.518997,11.481003,11.481003,true,true,2
Dongsi,27,B3_R2,12,3,64.469025,64.469025,191.644531,68.355469,68.355469,true,false,0
Dongsi,27,B3_R2,24,3,135.498166,135.498166,121.526176,138.473824,138.473824,true,false,0
Dongsi,27,GRU_R1,1,3,16.821691,16.821691,234.868469,25.131531,25.131531,true,false,0
Dongsi,27,GRU_R1,6,3,32.662028,32.662028,221.392258,38.607742,38.607742,true,false,0
Dongsi,27,GRU_R1,12,3,24.447937,-24.447937,280.86438,-20.86438,20.86438,false,true,3
Dongsi,27,GRU_R1,24,3,5.164169,-0.498998,254.052292,5.947708,5.947708,true,true,3
Dongsi,27,B0,1,3,12.666667,6.666667,247.0,13.0,13.0,true,false,2
Dongsi,27,B0,6,3,7.666667,7.666667,242.0,18.0,18.0,true,false,1
Dongsi,27,B0,12,3,65.666667,-65.666667,313.0,-53.0,53.0,false,true,3
Dongsi,27,B0,24,3,36.333333,-36.333333,286.0,-26.0,26.0,false,true,3
Dongsi,28,B3_R2,1,2,5.799271,-5.799271,255.319763,-2.319763,2.319763,false,true,2
Dongsi,28,B3_R2,6,2,85.481392,85.481392,157.523804,95.476196,95.476196,true,false,0
Dongsi,28,B3_R2,12,2,173.666561,173.666561,80.952667,172.047333,172.047333,true,false,0
Dongsi,28,B3_R2,24,2,190.548965,190.548965,62.809669,190.190331,190.190331,true,false,0
Dongsi,28,GRU_R1,1,2,11.23954,11.23954,232.303757,20.696243,20.696243,true,false,1
Dongsi,28,GRU_R1,6,2,72.819122,72.819122,172.618774,80.381226,80.381226,true,false,0
Dongsi,28,GRU_R1,12,2,84.450737,84.450737,160.005493,92.994507,92.994507,true,false,0
Dongsi,28,GRU_R1,24,2,131.584362,131.584362,114.304977,138.695023,138.695023,true,false,0
Dongsi,28,B0,1,2,8.5,1.5,243.0,10.0,10.0,true,false,1
Dongsi,28,B0,6,2,68.5,68.5,178.0,75.0,75.0,true,false,0
Dongsi,28,B0,12,2,71.0,71.0,178.0,75.0,75.0,true,false,0
Dongsi,28,B0,24,2,166.0,166.0,79.0,174.0,174.0,true,false,0
Dongsi,29,B3_R2,1,2,77.564835,77.564835,161.559952,90.440048,90.440048,true,false,0
Dongsi,29,B3_R2,6,2,202.589151,202.589151,45.675262,206.324738,206.324738,true,false,0
Dongsi,29,B3_R2,12,2,211.433022,211.433022,42.541073,209.458927,209.458927,true,false,0
Dongsi,29,B3_R2,24,2,138.929195,138.929195,108.950623,143.049377,143.049377,true,false,0
Dongsi,29,GRU_R1,1,2,61.69474,61.69474,176.041794,75.958206,75.958206,true,false,0
Dongsi,29,GRU_R1,6,2,204.729065,204.729065,46.639416,205.360584,205.360584,true,false,0
Dongsi,29,GRU_R1,12,2,190.310694,190.310694,75.450287,176.549713,176.549713,true,false,0
Dongsi,29,GRU_R1,24,2,71.304871,71.304871,189.519104,62.480896,62.480896,true,false,0
Dongsi,29,B0,1,2,15.0,14.0,223.0,29.0,29.0,true,false,1
Dongsi,29,B0,6,2,221.0,221.0,29.0,223.0,223.0,true,false,0
Dongsi,29,B0,12,2,134.5,134.5,153.0,99.0,99.0,true,false,0
Dongsi,29,B0,24,2,45.5,45.5,215.0,37.0,37.0,true,false,0
Dongsi,30,B3_R2,1,18,26.624439,12.854457,360.920105,18.079895,18.079895,true,false,17
Dongsi,30,B3_R2,6,18,84.412572,81.747279,261.358887,117.641113,117.641113,true,false,9
Dongsi,30,B3_R2,12,18,142.014336,142.014336,197.298477,181.701523,181.701523,true,false,0
Dongsi,30,B3_R2,24,18,195.934825,195.934825,129.629196,249.370804,249.370804,true,false,0
Dongsi,30,GRU_R1,1,18,40.804178,36.345818,324.274017,54.725983,54.725983,true,false,15
Dongsi,30,GRU_R1,6,18,91.428112,88.427294,263.726196,115.273804,115.273804,true,false,9
Dongsi,30,GRU_R1,12,18,142.626514,142.626514,142.490005,236.509995,236.509995,true,false,3
Dongsi,30,GRU_R1,24,18,170.427807,170.427807,169.46315,209.53685,209.53685,true,false,0
Dongsi,30,B0,1,18,27.222222,7.333333,369.0,10.0,10.0,true,false,17
Dongsi,30,B0,6,18,98.944444,60.611111,298.0,81.0,81.0,true,false,12
Dongsi,30,B0,12,18,149.611111,139.055556,109.0,270.0,270.0,true,false,6
Dongsi,30,B0,24,18,170.277778,170.277778,202.0,177.0,177.0,true,false,0
Dongsi,31,B3_R2,1,3,89.583379,89.583379,141.393936,158.606064,158.606064,true,false,0
Dongsi,31,B3_R2,6,3,29.986252,24.960403,247.480209,52.519791,52.519791,true,true,2
Dongsi,31,B3_R2,12,3,100.503448,100.503448,177.038803,122.961197,122.961197,true,false,0
Dongsi,31,B3_R2,24,3,190.669668,190.669668,84.68145,215.31855,215.31855,true,false,0
Dongsi,31,GRU_R1,1,3,66.032237,59.090627,154.861816,145.138184,145.138184,true,false,1
Dongsi,31,GRU_R1,6,3,23.058146,0.632161,264.464539,35.535461,35.535461,true,true,3
Dongsi,31,GRU_R1,12,3,30.496155,9.326192,289.014526,10.985474,10.985474,true,true,2
Dongsi,31,GRU_R1,24,3,135.25679,135.25679,130.233307,169.766693,169.766693,true,false,0
Dongsi,31,B0,1,3,50.0,13.333333,220.0,80.0,80.0,true,false,2
Dongsi,31,B0,6,3,36.0,-32.0,294.0,6.0,6.0,true,true,3
Dongsi,31,B0,12,3,64.333333,-64.333333,379.0,-79.0,79.0,false,true,3
Dongsi,31,B0,24,3,154.666667,154.666667,109.0,191.0,191.0,true,false,0
Dongsi,32,B3_R2,1,10,17.784775,14.855142,372.422302,9.577698,9.577698,true,false,9
Dongsi,32,B3_R2,6,10,106.227161,106.227161,280.281189,101.718811,101.718811,true,false,6
Dongsi,32,B3_R2,12,10,134.003716,134.003716,128.065704,253.934296,253.934296,true,false,0
Dongsi,32,B3_R2,24,10,216.805425,216.805425,105.649536,276.350464,276.350464,true,false,0
Dongsi,32,GRU_R1,1,10,38.824345,38.402727,320.032684,61.967316,61.967316,true,false,9
Dongsi,32,GRU_R1,6,10,91.745354,91.745354,274.523865,107.476135,107.476135,true,true,6
Dongsi,32,GRU_R1,12,10,88.224564,88.224564,135.97406,246.02594,246.02594,true,true,6
Dongsi,32,GRU_R1,24,10,69.536613,69.536613,294.178467,87.821533,87.821533,true,false,8
Dongsi,32,B0,1,10,20.8,14.0,372.0,10.0,10.0,true,false,9
Dongsi,32,B0,6,10,73.1,59.9,285.0,97.0,97.0,true,true,8
Dongsi,32,B0,12,10,53.4,31.6,220.0,162.0,162.0,true,true,9
Dongsi,32,B0,24,10,21.0,11.4,369.0,13.0,13.0,true,false,9
Dongsi,33,B3_R2,1,3,9.598134,5.134898,258.882355,2.117645,2.117645,true,false,2
Dongsi,33,B3_R2,6,3,93.425674,93.425674,154.864899,106.135101,106.135101,true,false,0
Dongsi,33,B3_R2,12,3,134.042585,134.042585,119.100632,141.899368,141.899368,true,false,0
Dongsi,33,B3_R2,24,3,95.003306,95.003306,162.695496,98.304504,98.304504,true,false,0
Dongsi,33,GRU_R1,1,3,21.433914,21.433914,237.325394,23.674606,23.674606,true,false,1
Dongsi,33,GRU_R1,6,3,118.661888,118.661888,130.97197,130.02803,130.02803,true,false,0
Dongsi,33,GRU_R1,12,3,174.611623,174.611623,77.697205,183.302795,183.302795,true,false,0
Dongsi,33,GRU_R1,24,3,132.410906,132.410906,127.347076,133.652924,133.652924,true,false,0
Dongsi,33,B0,1,3,14.0,14.0,247.0,14.0,14.0,true,false,2
Dongsi,33,B0,6,3,154.666667,154.666667,94.0,167.0,167.0,true,false,0
Dongsi,33,B0,12,3,228.666667,228.666667,24.0,237.0,237.0,true,false,0
Dongsi,33,B0,24,3,132.666667,132.666667,127.0,134.0,134.0,true,false,0
Dongsi,34,B3_R2,1,20,27.786433,9.520357,507.817505,50.182495,50.182495,true,false,19
Dongsi,34,B3_R2,6,20,166.309752,163.940343,321.048706,236.951294,236.951294,true,false,15
Dongsi,34,B3_R2,12,20,230.304195,230.304195,217.788925,340.211075,340.211075,true,false,2
Dongsi,34,B3_R2,24,20,282.586618,282.586618,169.516251,388.483749,388.483749,true,false,0
Dongsi,34,GRU_R1,1,20,102.886871,98.394958,357.104309,200.895691,200.895691,true,false,19
Dongsi,34,GRU_R1,6,20,168.835575,161.462656,317.657776,240.342224,240.342224,true,false,14
Dongsi,34,GRU_R1,12,20,228.761465,224.842923,185.118713,372.881287,372.881287,true,false,7
Dongsi,34,GRU_R1,24,20,269.360339,269.360339,138.270294,419.729706,419.729706,true,false,0
Dongsi,34,B0,1,20,32.65,2.25,537.0,21.0,21.0,true,false,19
Dongsi,34,B0,6,20,162.4,80.7,400.0,158.0,158.0,true,false,14
Dongsi,34,B0,12,20,234.75,200.15,174.0,384.0,384.0,true,false,8
Dongsi,34,B0,24,20,269.5,269.5,155.0,403.0,403.0,true,false,3
Dongsi,35,B3_R2,1,4,32.662106,28.213192,284.079041,2.920959,2.920959,true,false,3
Dongsi,35,B3_R2,6,4,102.374126,102.374126,132.183823,154.816177,154.816177,true,false,0
Dongsi,35,B3_R2,12,4,37.004818,37.004818,224.259064,62.740936,62.740936,true,true,2
Dongsi,35,B3_R2,24,4,173.028255,173.028255,102.593674,184.406326,184.406326,true,false,0
Dongsi,35,GRU_R1,1,4,42.228485,42.228485,262.280579,24.719421,24.719421,true,false,2
Dongsi,35,GRU_R1,6,4,138.700336,138.700336,97.635948,189.364052,189.364052,true,false,0
Dongsi,35,GRU_R1,12,4,41.790977,-16.861305,288.905884,-1.905884,1.905884,false,true,3
Dongsi,35,GRU_R1,24,4,35.997253,-35.997253,312.10498,-25.10498,25.10498,false,true,4
Dongsi,35,B0,1,4,42.0,40.0,277.0,10.0,10.0,true,false,3
Dongsi,35,B0,6,4,153.0,153.0,84.0,203.0,203.0,true,false,0
Dongsi,35,B0,12,4,80.75,-72.75,324.0,-37.0,37.0,false,true,4
Dongsi,35,B0,24,4,153.5,-153.5,429.0,-142.0,142.0,false,true,4
Dongsi,36,B3_R2,1,5,7.829089,1.419214,259.15506,1.84494,1.84494,true,true,4
Dongsi,36,B3_R2,6,5,9.533322,9.533322,256.597534,4.402466,4.402466,true,true,3
Dongsi,36,B3_R2,12,5,27.465195,27.465195,248.6418,12.3582,12.3582,true,true,3
Dongsi,36,B3_R2,24,5,115.973367,115.973367,135.961288,125.038712,125.038712,true,false,0
Dongsi,36,GRU_R1,1,5,9.839679,-0.140826,250.768234,10.231766,10.231766,true,true,4
Dongsi,36,GRU_R1,6,5,34.296234,34.296234,234.260803,26.739197,26.739197,true,false,0
Dongsi,36,GRU_R1,12,5,51.365805,51.365805,210.392822,50.607178,50.607178,true,false,0
Dongsi,36,GRU_R1,24,5,130.587868,130.587868,119.122116,141.877884,141.877884,true,false,0
Dongsi,36,B0,1,5,9.8,3.4,256.0,5.0,5.0,true,false,4
Dongsi,36,B0,6,5,44.0,44.0,226.0,35.0,35.0,true,false,0
Dongsi,36,B0,12,5,30.6,30.6,228.0,33.0,33.0,true,false,0
Dongsi,36,B0,24,5,141.0,141.0,113.0,148.0,148.0,true,false,0
Dongsi,37,B3_R2,1,1,3.230591,-3.230591,253.230591,-3.230591,3.230591,false,true,1
Dongsi,37,B3_R2,6,1,55.080322,55.080322,194.919678,55.080322,55.080322,true,false,0
Dongsi,37,B3_R2,12,1,103.470459,103.470459,146.529541,103.470459,103.470459,true,false,0
Dongsi,37,B3_R2,24,1,181.819153,181.819153,68.180847,181.819153,181.819153,true,false,0
Dongsi,37,GRU_R1,1,1,31.087891,31.087891,218.912109,31.087891,31.087891,true,false,0
Dongsi,37,GRU_R1,6,1,33.523926,33.523926,216.476074,33.523926,33.523926,true,false,0
Dongsi,37,GRU_R1,12,1,22.479309,22.479309,227.520691,22.479309,22.479309,true,false,0
Dongsi,37,GRU_R1,24,1,54.166962,54.166962,195.833038,54.166962,54.166962,true,false,0
Dongsi,37,B0,1,1,7.0,7.0,243.0,7.0,7.0,true,false,0
Dongsi,37,B0,6,1,22.0,22.0,228.0,22.0,22.0,true,false,0
Dongsi,37,B0,12,1,11.0,-11.0,261.0,-11.0,11.0,false,true,1
Dongsi,37,B0,24,1,22.0,22.0,228.0,22.0,22.0,true,false,0
Dongsi,38,B3_R2,1,4,27.699337,24.097027,282.776886,2.223114,2.223114,true,false,3
Dongsi,38,B3_R2,6,4,82.84301,82.84301,222.501801,62.498199,62.498199,true,false,0
Dongsi,38,B3_R2,12,4,167.792984,167.792984,127.727539,157.272461,157.272461,true,false,0
Dongsi,38,B3_R2,24,4,200.92085,200.92085,83.857307,201.142693,201.142693,true,false,0
Dongsi,38,GRU_R1,1,4,85.26923,85.26923,247.763367,37.236633,37.236633,true,false,1
Dongsi,38,GRU_R1,6,4,105.294313,105.294313,178.438782,106.561218,106.561218,true,false,0
Dongsi,38,GRU_R1,12,4,207.074899,207.074899,95.515472,189.484528,189.484528,true,false,0
Dongsi,38,GRU_R1,24,4,224.131314,224.131314,70.008987,214.991013,214.991013,true,false,0
Dongsi,38,B0,1,4,31.75,30.25,281.0,4.0,4.0,true,false,3
Dongsi,38,B0,6,4,121.0,121.0,178.0,107.0,107.0,true,false,0
Dongsi,38,B0,12,4,252.0,252.0,40.0,245.0,245.0,true,false,0
Dongsi,38,B0,24,4,253.25,253.25,30.0,255.0,255.0,true,false,0
Dongsi,39,B3_R2,1,1,34.221115,34.221115,225.778885,34.221115,34.221115,true,false,0
Dongsi,39,B3_R2,6,1,11.584274,11.584274,248.415726,11.584274,11.584274,true,true,1
Dongsi,39,B3_R2,12,1,81.613068,81.613068,178.386932,81.613068,81.613068,true,false,0
Dongsi,39,B3_R2,24,1,101.087799,101.087799,158.912201,101.087799,101.087799,true,false,0
Dongsi,39,GRU_R1,1,1,52.775482,52.775482,207.224518,52.775482,52.775482,true,false,0
Dongsi,39,GRU_R1,6,1,52.612625,52.612625,207.387375,52.612625,52.612625,true,false,0
Dongsi,39,GRU_R1,12,1,89.321381,89.321381,170.678619,89.321381,89.321381,true,false,0
Dongsi,39,GRU_R1,24,1,105.644318,105.644318,154.355682,105.644318,105.644318,true,false,0
Dongsi,39,B0,1,1,34.0,34.0,226.0,34.0,34.0,true,false,0
Dongsi,39,B0,6,1,24.0,-24.0,284.0,-24.0,24.0,false,true,1
Dongsi,39,B0,12,1,105.0,105.0,155.0,105.0,105.0,true,false,0
Dongsi,39,B0,24,1,62.0,62.0,198.0,62.0,62.0,true,false,0
Dongsi,40,B3_R2,1,17,20.43411,1.602596,378.459137,22.540863,22.540863,true,false,16
Dongsi,40,B3_R2,6,17,83.533847,78.136253,299.454315,101.545685,101.545685,true,false,11
Dongsi,40,B3_R2,12,17,159.333267,159.333267,172.56076,228.43924,228.43924,true,false,0
Dongsi,40,B3_R2,24,17,225.120526,225.120526,130.94313,270.05687,270.05687,true,false,0
Dongsi,40,GRU_R1,1,17,37.926305,34.351074,326.97998,74.02002,74.02002,true,false,15
Dongsi,40,GRU_R1,6,17,99.008515,97.562269,260.731873,140.268127,140.268127,true,false,10
Dongsi,40,GRU_R1,12,17,157.851089,156.670361,122.199272,278.800728,278.800728,true,false,3
Dongsi,40,GRU_R1,24,17,183.903659,183.903659,195.011566,205.988434,205.988434,true,false,0
Dongsi,40,B0,1,17,28.0,3.176471,370.0,31.0,31.0,true,false,16
Dongsi,40,B0,6,17,100.294118,73.117647,279.0,122.0,122.0,true,false,11
Dongsi,40,B0,12,17,152.117647,138.823529,95.0,306.0,306.0,true,false,6
Dongsi,40,B0,24,17,143.058824,143.058824,284.0,117.0,117.0,true,false,5
Dongsi,41,B3_R2,1,12,20.46287,-0.048091,317.003265,11.996735,11.996735,true,true,12
Dongsi,41,B3_R2,6,12,43.010663,27.293872,244.066376,84.933624,84.933624,true,false,10
Dongsi,41,B3_R2,12,12,104.231715,104.231715,169.489777,159.510223,159.510223,true,false,0
Dongsi,41,B3_R2,24,12,186.872085,186.872085,109.970329,219.029671,219.029671,true,false,0
Dongsi,41,GRU_R1,1,12,24.812012,21.873591,301.42749,27.57251,27.57251,true,true,12
Dongsi,41,GRU_R1,6,12,56.42278,55.520487,226.334686,102.665314,102.665314,true,false,5
Dongsi,41,GRU_R1,12,12,95.312144,95.312144,214.342194,114.657806,114.657806,true,false,0
Dongsi,41,GRU_R1,24,12,24.374611,17.999311,248.274689,80.725311,80.725311,true,true,11
